,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
30,0.136587,0.137231,0.137875,0.136909,0.136909,0.137553,0.137231,0.137875,0.137231,0.137553,0.137553,0.137553,0.136909,0.137231,0.137875,0.137553,0.137553,0.138842,0.136909,0.137553,0.137553,1.472813,2.281251,2.520013,2.606689,2.63311,2.642132,2.647288,2.64761,2.640199,2.638266,2.639233,2.640199,2.63891,2.631499,2.629244,2.631177,2.631822,2.631822,2.623444,2.624088,2.6228,2.624411,2.624411,2.623122,2.617322,2.615066,2.616677,2.617644,2.608622,2.6112,1.670009,0.705941,0.351182,0.223585,0.181697,0.158497,0.150442,0.144964,0.143031,0.142386,0.141742,0.140453,0.141098,0.140453,0.139487,0.140131,0.139487,0.138842,0.140131,70
31,0.136264,0.138198,0.137231,0.138198,0.137231,0.137553,0.136909,0.137231,0.137875,0.138198,0.136909,0.137875,0.13852,0.136909,0.137553,0.136909,0.137875,0.138198,0.137875,0.137553,0.137875,1.277229,2.216486,2.505835,2.602822,2.632466,2.638266,2.638588,2.643744,2.643421,2.643744,2.63601,2.634077,2.635688,2.636977,2.626988,2.628277,2.628599,2.627955,2.629244,2.619255,2.620866,2.620222,2.621511,2.622477,2.622477,2.615066,2.614422,2.615711,2.616355,2.6083,1.508901,0.639565,0.32766,0.21714,0.173964,0.159142,0.148186,0.145609,0.143031,0.142386,0.140131,0.140775,0.141098,0.140131,0.139487,0.140131,0.140131,0.140775,0.138842,70
32,0.136909,0.138842,0.137553,0.137553,0.137553,0.137553,0.137875,0.137553,0.137875,0.138842,0.137875,0.136264,0.136909,0.137875,0.137231,0.136909,0.137875,0.137553,0.137553,0.137231,1.21633,2.196831,2.498102,2.5996,2.634399,2.638266,2.640521,2.642777,2.644388,2.635044,2.636977,2.635366,2.637299,2.636977,2.630533,2.629244,2.630855,2.631499,2.624733,2.623444,2.624411,2.626666,2.626344,2.618289,2.618289,2.619577,2.620866,2.6112,2.612811,2.612811,1.73993,0.735263,0.360848,0.230351,0.180086,0.160108,0.150442,0.14722,0.143675,0.143675,0.140453,0.141742,0.14142,0.140453,0.139809,0.140131,0.140453,0.140775,0.13852,0.139487,70
33,0.137875,0.137553,0.137231,0.13852,0.13852,0.13852,0.138198,0.137553,0.13852,0.137553,0.136909,0.137231,0.137553,0.137553,0.13852,0.137875,0.137875,0.13852,0.137875,0.136587,1.137709,2.178465,2.494558,2.595089,2.631822,2.645355,2.640844,2.641488,2.643421,2.645032,2.63601,2.63601,2.637944,2.638266,2.629566,2.629888,2.631499,2.632788,2.625377,2.625699,2.625055,2.625699,2.626988,2.617966,2.617966,2.619255,2.620544,2.618933,2.614422,2.612811,1.823706,0.771351,0.374381,0.234862,0.183952,0.160431,0.151086,0.145931,0.143031,0.141742,0.141742,0.14142,0.140775,0.140453,0.140775,0.140131,0.140775,0.140453,0.140453,0.13852,70
34,0.136587,0.140775,0.137875,0.138842,0.137231,0.13852,0.13852,0.13852,0.139164,0.137231,0.137875,0.137553,0.138198,0.138842,0.138198,0.13852,0.136909,0.138198,0.137553,0.138198,0.13852,1.330394,2.232919,2.511635,2.603789,2.636333,2.641488,2.642132,2.643099,2.646321,2.642132,2.63891,2.636977,2.63891,2.631499,2.630855,2.632144,2.632788,2.626666,2.626344,2.627633,2.627955,2.620544,2.619577,2.621511,2.621833,2.614422,2.615389,2.614744,2.616355,2.610233,1.795673,0.759751,0.369548,0.233573,0.182019,0.160753,0.151409,0.145286,0.143353,0.143031,0.139487,0.143353,0.139809,0.14142,0.140131,0.139809,0.140453,0.139809,0.139164,70
35,0.137553,0.138198,0.138198,0.137875,0.137875,0.137231,0.137231,0.137231,0.138198,0.138198,0.137875,0.13852,0.136587,0.137875,0.137553,0.137875,0.137553,0.137875,0.138198,0.137875,1.146731,2.179109,2.497136,2.594445,2.629244,2.642132,2.645999,2.640844,2.64181,2.643099,2.634722,2.634077,2.636333,2.636655,2.630855,2.629244,2.631177,2.629888,2.624733,2.626344,2.626666,2.618611,2.618289,2.620866,2.622155,2.6141,2.6141,2.617,2.617,2.610555,1.840783,0.779406,0.37567,0.236473,0.18363,0.161397,0.149797,0.145609,0.144642,0.143675,0.141742,0.14142,0.141098,0.140131,0.139809,0.141098,0.140131,0.139809,0.139487,0.140453,70
36,0.137875,0.136587,0.138198,0.138198,0.136587,0.137553,0.136587,0.138198,0.137553,0.138198,0.137231,0.137231,0.137231,0.137875,0.138198,0.13852,0.138198,0.136909,0.137553,0.136909,0.138198,1.290762,2.218419,2.505191,2.601211,2.634722,2.638588,2.642455,2.644388,2.645355,2.637944,2.638266,2.63891,2.639555,2.632144,2.632466,2.633755,2.626666,2.626022,2.627633,2.628599,2.6199,2.620866,2.623122,2.624088,2.617644,2.618289,2.619255,2.611522,2.612489,2.614422,1.789229,0.756851,0.368259,0.232929,0.182019,0.160753,0.151086,0.145931,0.143031,0.143031,0.142064,0.140775,0.140775,0.140131,0.140453,0.140131,0.139809,0.140453,0.139809,70
37,0.137875,0.137553,0.137553,0.137875,0.136587,0.139487,0.135298,0.13852,0.137231,0.139809,0.137875,0.137553,0.137231,0.136909,0.137553,0.138198,0.137553,0.137231,0.13852,0.138198,1.151887,2.17782,2.493591,2.595089,2.631822,2.643099,2.638588,2.640521,2.643099,2.643744,2.635044,2.634399,2.636655,2.637621,2.636977,2.627633,2.630855,2.63021,2.632144,2.621511,2.621511,2.623766,2.625055,2.621833,2.617644,2.617322,2.618933,2.619577,2.612811,2.6112,1.855605,0.785206,0.378248,0.236796,0.18363,0.161075,0.150764,0.145931,0.143353,0.143031,0.141742,0.140775,0.140453,0.140775,0.140453,0.138198,0.140131,0.13852,0.139487,0.139487,70
38,0.13852,0.137231,0.138198,0.138842,0.138198,0.13852,0.137875,0.137875,0.13852,0.137875,0.138198,0.138198,0.138842,0.136909,0.137553,0.138198,0.137231,0.138198,0.13852,0.137875,1.039756,2.141732,2.48038,2.593156,2.63021,2.643744,2.639555,2.639555,2.642455,2.642777,2.634399,2.63311,2.634399,2.636333,2.629244,2.627955,2.629244,2.630855,2.629888,2.624411,2.621511,2.6228,2.623766,2.613455,2.615066,2.616355,2.617322,2.618289,2.610555,2.609267,2.147532,0.917959,0.423036,0.252262,0.189108,0.164297,0.151086,0.145931,0.143353,0.142064,0.14142,0.140453,0.140775,0.140131,0.139487,0.139809,0.13852,0.139487,0.139487,0.139164,70
39,0.137553,0.137875,0.138198,0.137231,0.137231,0.137553,0.137231,0.137553,0.137231,0.13852,0.137231,0.136909,0.136264,0.137553,0.136909,0.137231,0.137875,0.136909,0.137231,0.137875,0.686608,2.021224,2.445581,2.582523,2.619255,2.634399,2.640521,2.64181,2.642777,2.642132,2.633433,2.632466,2.633755,2.634077,2.634077,2.626022,2.625699,2.626022,2.628599,2.626666,2.626988,2.618289,2.617644,2.618611,2.618933,2.618933,2.618289,2.612166,2.609911,2.611844,2.298329,0.992068,0.449135,0.261606,0.193296,0.165264,0.153664,0.146575,0.143353,0.14142,0.141742,0.140453,0.140775,0.140131,0.140131,0.140131,0.139487,0.139164,0.139487,0.138198,70
