,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
30,0.032833,0.031544,0.032511,0.032189,0.032189,0.031867,0.031867,0.032833,0.031222,0.031867,0.031867,0.031867,0.031544,0.032833,0.032511,0.032511,0.031544,0.032189,0.032511,0.031544,0.032511,0.589621,1.223419,1.470558,1.556589,1.589133,1.596866,1.602344,1.601055,1.594933,1.599444,1.594933,1.596866,1.593322,1.590744,1.590744,1.5872,1.589455,1.586555,1.5872,1.583978,1.5814,1.582689,1.580111,1.5814,1.578822,1.5756,1.576567,1.573989,1.576567,1.572378,0.717219,0.209085,0.088577,0.053133,0.042822,0.037022,0.035089,0.036055,0.034767,0.031222,0.034444,0.031867,0.032833,0.032189,0.032189,0.032511,0.032511,0.032511,0.033478,20
31,0.032511,0.0338,0.031867,0.032189,0.031867,0.032189,0.032511,0.032511,0.032189,0.033156,0.031867,0.031867,0.031544,0.032189,0.031544,0.031544,0.031867,0.032833,0.032189,0.032189,0.0309,0.551922,1.20183,1.46508,1.554012,1.589133,1.5959,1.601055,1.599122,1.595255,1.598155,1.593644,1.595255,1.591066,1.594288,1.589777,1.590744,1.5872,1.583655,1.585911,1.582689,1.583333,1.580111,1.580755,1.577855,1.578822,1.575922,1.576889,1.573344,1.574956,1.571733,0.664697,0.197485,0.08471,0.052166,0.041533,0.036055,0.034767,0.034122,0.032833,0.033156,0.032511,0.031867,0.032511,0.031867,0.032833,0.033478,0.032189,0.032189,0.032189,20
32,0.032511,0.032189,0.031867,0.031867,0.031867,0.032511,0.031867,0.031867,0.032833,0.031867,0.031544,0.031544,0.031222,0.032511,0.032189,0.032189,0.032189,0.031544,0.031544,0.031544,0.032511,0.568999,1.209886,1.465402,1.554012,1.587844,1.595577,1.600411,1.598477,1.593644,1.596222,1.593322,1.594611,1.590422,1.593,1.588811,1.585911,1.586555,1.5843,1.584944,1.5814,1.583333,1.580111,1.578178,1.577855,1.576244,1.577533,1.573667,1.575278,1.571411,1.574311,0.735263,0.213918,0.089543,0.054744,0.042178,0.037667,0.0338,0.034767,0.033478,0.033156,0.032511,0.032833,0.032511,0.0338,0.032189,0.032511,0.031222,0.032833,0.031867,20
33,0.032189,0.031222,0.033478,0.032189,0.031222,0.031867,0.031222,0.031544,0.031222,0.032833,0.031222,0.031867,0.032833,0.031544,0.031222,0.031867,0.031867,0.032511,0.0309,0.031867,0.032189,0.606699,1.225674,1.472813,1.5553,1.588811,1.596222,1.596544,1.599444,1.595255,1.596866,1.593,1.594288,1.591389,1.586877,1.5901,1.585266,1.587844,1.583655,1.584622,1.583333,1.579467,1.5814,1.578178,1.580111,1.577211,1.573022,1.5756,1.572056,1.574311,1.569478,0.637631,0.189752,0.083099,0.052488,0.041533,0.037022,0.034444,0.033156,0.032833,0.032833,0.033156,0.032833,0.033156,0.032511,0.032511,0.033478,0.032511,0.031867,0.032511,20
34,0.0309,0.031544,0.030578,0.032189,0.032189,0.031222,0.031544,0.032833,0.031867,0.031222,0.032511,0.032189,0.0338,0.031222,0.032189,0.0309,0.031867,0.031867,0.032189,0.031867,0.031867,0.600577,1.226641,1.469591,1.554334,1.5872,1.593,1.599766,1.597188,1.594933,1.596866,1.592355,1.5901,1.591711,1.5872,1.589455,1.584622,1.5843,1.584944,1.581722,1.583655,1.580755,1.578178,1.582366,1.575922,1.579789,1.5756,1.573022,1.574956,1.572378,1.570445,0.665664,0.196841,0.085032,0.053133,0.042178,0.0367,0.034767,0.033478,0.033156,0.032511,0.032511,0.031867,0.032511,0.032511,0.032511,0.032189,0.033478,0.032833,0.032833,20
35,0.032189,0.031867,0.032189,0.031867,0.031867,0.031544,0.031867,0.032189,0.031222,0.032189,0.031222,0.032833,0.031222,0.033478,0.031867,0.030256,0.031544,0.031867,0.031867,0.032189,0.032189,0.511001,1.181853,1.451547,1.551756,1.581722,1.596866,1.596544,1.594933,1.596544,1.592677,1.594933,1.591389,1.587522,1.5901,1.585911,1.588489,1.583655,1.581078,1.583655,1.580755,1.582366,1.577533,1.580111,1.576244,1.578822,1.573989,1.573667,1.572378,1.571089,1.571089,0.768451,0.221651,0.092121,0.054422,0.041855,0.036378,0.035089,0.0338,0.033156,0.033478,0.032833,0.032511,0.032511,0.032189,0.031544,0.032833,0.033156,0.032511,0.032189,20
36,0.032511,0.032833,0.031544,0.031544,0.0309,0.030256,0.032189,0.031222,0.031222,0.032511,0.031867,0.0309,0.032189,0.031867,0.031867,0.032189,0.0309,0.034122,0.028322,0.032189,0.388237,1.122243,1.429314,1.544345,1.581078,1.591066,1.596544,1.594611,1.596866,1.592355,1.594288,1.591711,1.588166,1.589777,1.585589,1.587522,1.583655,1.585589,1.582044,1.579467,1.581078,1.577211,1.579467,1.575278,1.578178,1.573989,1.570767,1.573022,1.571089,1.570767,0.922147,0.258062,0.100176,0.057644,0.042822,0.038633,0.034444,0.033478,0.032511,0.033156,0.033156,0.033478,0.032833,0.031867,0.0338,0.032833,0.032189,0.031867,0.032833,0.031867,20
37,0.031867,0.032189,0.031544,0.032833,0.032189,0.031544,0.031867,0.031867,0.0309,0.031867,0.033478,0.031867,0.031222,0.032511,0.031544,0.033156,0.031544,0.032189,0.031867,0.0309,0.344415,1.095177,1.419326,1.541123,1.578178,1.593644,1.593644,1.598155,1.593322,1.595255,1.590422,1.593,1.587844,1.590422,1.586555,1.585911,1.5843,1.580755,1.581722,1.578822,1.579144,1.574956,1.577855,1.574956,1.576889,1.572378,1.574956,1.571733,1.572378,1.570122,0.990457,0.275139,0.102432,0.057644,0.043466,0.037022,0.035089,0.034122,0.032189,0.032511,0.033478,0.033156,0.033156,0.032189,0.031867,0.032189,0.032189,0.031544,0.031544,0.032833,20
38,0.031544,0.031222,0.031867,0.0309,0.032189,0.031544,0.031867,0.031544,0.032189,0.032511,0.031222,0.031867,0.032189,0.031544,0.031544,0.031222,0.031222,0.031222,0.031867,0.032189,0.33926,1.090666,1.416748,1.538867,1.577533,1.593966,1.595577,1.593966,1.596222,1.592033,1.593644,1.589777,1.5872,1.588811,1.584944,1.5872,1.583655,1.584622,1.581078,1.578178,1.580111,1.576889,1.5785,1.574633,1.576244,1.573022,1.576567,1.572056,1.568511,1.5698,0.878648,0.247429,0.098243,0.056999,0.042822,0.037344,0.034122,0.034122,0.032511,0.032833,0.032833,0.032189,0.031867,0.032189,0.032189,0.031867,0.031867,0.032511,0.031544,0.032189,20
39,0.032189,0.032189,0.031544,0.031222,0.032189,0.031867,0.031222,0.031222,0.031544,0.0309,0.0309,0.032189,0.032189,0.031544,0.032189,0.030578,0.031544,0.031544,0.031544,0.032833,0.349571,1.09421,1.421581,1.535323,1.579144,1.588489,1.597511,1.591066,1.596544,1.5901,1.593644,1.587522,1.589455,1.585589,1.586877,1.583333,1.585911,1.580755,1.583333,1.579144,1.581078,1.578178,1.579467,1.575278,1.573022,1.573989,1.570122,1.5727,1.5698,1.570767,0.81775,0.233251,0.095343,0.055711,0.042178,0.037344,0.035089,0.033156,0.032833,0.032189,0.031867,0.031867,0.032833,0.032511,0.031544,0.031867,0.032833,0.032833,0.032511,0.031222,20
