,time(s) , sensor1(vol) , sensor2(vol) , sensor3(vol) ,  sensor4(vol) , pulse , DC1(vol) , DC2(vol) ,humidity
49,9.98,2.013168,1.764096,1.914893,2.16171,2.978525,1.417392,0.114032,0.303816
50,9.99,1.98868,1.501813,1.414492,1.487313,0.48909,1.412237,0.114032,0.302205
51,10.0,0.665664,0.447524,0.405314,0.535167,0.484901,1.415137,0.113709,0.302205
52,10.01,0.245818,0.162686,0.145286,0.220685,0.483612,1.41707,0.112743,0.303172
53,10.02,0.125309,0.086643,0.077299,0.123054,0.482646,1.413203,0.113709,0.303816
54,10.03,0.086321,0.060222,0.0541,0.087932,0.482968,1.413203,0.112743,0.301883
55,10.04,0.069244,0.051844,0.0454,0.072466,0.481035,1.416426,0.113065,0.303172
56,10.05,0.062799,0.047655,0.0425,0.066021,0.48039,1.412237,0.113709,0.30285
57,10.06,0.060544,0.046044,0.040244,0.062799,0.481035,1.413848,0.113709,0.302205
58,10.07,0.057644,0.044755,0.039278,0.060222,0.481357,1.415781,0.113387,0.302527
59,10.08,0.056999,0.043466,0.038633,0.060866,0.482001,1.413203,0.113709,0.30285
60,10.09,0.056677,0.044111,0.0396,0.058611,0.482324,1.413526,0.113709,0.302205
61,10.1,0.056677,0.042822,0.039278,0.058611,0.481357,1.415781,0.113709,0.303494
62,10.11,0.056033,0.043466,0.037667,0.058611,0.481035,1.412559,0.113065,0.30285
63,10.12,0.056677,0.0425,0.039278,0.059577,0.481679,1.413848,0.113387,0.302205
64,10.13,0.056355,0.043789,0.038311,0.056999,0.481357,1.415459,0.114998,0.301883
65,10.14,0.055711,0.043144,0.038633,0.058611,0.481035,1.412559,0.113387,0.303172
66,10.15,0.055711,0.041855,0.037667,0.057322,0.48329,1.414815,0.113709,0.301883
67,10.16,0.055711,0.042822,0.038955,0.057322,0.481035,1.415459,0.113387,0.303172
68,10.17,0.055711,0.042178,0.037344,0.056355,0.481035,1.412559,0.116931,0.303172
69,10.18,0.055711,0.041533,0.038633,0.058288,0.479101,1.413203,0.111132,0.303494
70,19.49,0.055066,0.041855,0.038311,0.059899,0.481679,1.416103,0.114032,0.303494
71,19.5,0.056355,0.042178,0.0396,0.057966,0.48039,1.416748,0.113065,0.304139
72,19.51,0.055711,0.041211,0.038633,0.058288,0.479746,1.413203,0.113709,0.303816
73,19.52,0.056033,0.041533,0.038311,0.058611,0.479746,1.414815,0.11532,0.304783
74,19.53,0.055066,0.041533,0.040566,0.057644,0.479424,1.416748,0.113387,0.303816
75,19.54,0.054422,0.042822,0.037667,0.057322,0.481035,1.412559,0.113709,0.30285
76,19.55,0.056999,0.042822,0.038311,0.058933,0.481679,1.414815,0.114032,0.300916
77,19.56,0.054744,0.041855,0.038955,0.057966,0.480713,1.416103,0.11532,0.303172
78,19.57,0.056355,0.0425,0.037344,0.056999,0.480713,1.412237,0.114676,0.30285
79,19.58,0.0541,0.0425,0.038311,0.057322,0.481679,1.41417,0.11532,0.303816
80,19.59,0.056033,0.040566,0.038311,0.058933,0.480068,1.415137,0.114354,0.304461
81,19.6,0.054744,0.044433,0.039278,0.057644,0.480068,1.417392,0.114676,0.303494
82,19.61,0.055711,0.040889,0.0396,0.058933,0.480068,1.412237,0.113709,0.303494
83,19.62,0.056677,0.043144,0.038633,0.056355,0.480713,1.414815,0.114032,0.301561
84,19.63,0.055711,0.041533,0.038311,0.056999,0.481035,1.415459,0.11532,0.303494
85,19.64,0.055388,0.041533,0.036055,0.056033,0.48039,1.412559,0.114354,0.303494
86,19.65,0.056033,0.041533,0.037667,0.057322,0.48039,1.413203,0.113709,0.303172
87,19.66,0.0541,0.041855,0.037344,0.059577,0.48039,1.415137,0.113709,0.304783
88,19.67,0.056033,0.041855,0.0396,0.058611,0.480713,1.415781,0.11242,0.303172
89,19.68,0.055066,0.042178,0.039278,0.058611,0.481035,1.412559,0.113709,0.303172
90,19.69,0.072466,0.130787,0.22004,0.438502,2.961448,1.414492,0.11532,0.303494
91,19.7,1.125465,1.061667,1.233085,1.47378,2.972725,1.416426,0.113709,0.303172
92,19.71,1.722852,1.53629,1.708675,1.93197,2.973692,1.413526,0.114354,0.303816
93,19.72,1.936481,1.708997,1.880416,2.101777,2.977236,1.416103,0.115643,0.303172
94,19.73,2.017357,1.771829,1.933259,2.168798,2.976914,1.412559,0.114676,0.30285
95,19.74,2.03959,1.78794,1.95517,2.194898,2.977881,1.415137,0.114998,0.304139
96,19.75,2.052801,1.796962,1.957103,2.199086,2.978203,1.413526,0.114676,0.303494
97,19.76,2.056667,1.795029,1.960003,2.204886,2.980136,1.412881,0.114998,0.300916
98,19.77,2.051512,1.796317,1.961292,2.200375,2.978847,1.415781,0.114354,0.304139
99,19.78,2.055056,1.791806,1.954525,2.201664,2.975625,1.413203,0.114032,0.303494
100,19.79,2.048934,1.792773,1.956781,2.194898,2.977236,1.415137,0.114032,0.303494
101,19.8,2.050223,1.794384,1.951625,2.197475,2.978525,1.413203,0.114998,0.30285
102,19.81,2.049256,1.788584,1.95227,2.199409,2.979492,1.413848,0.11532,0.301561
103,19.82,2.044745,1.790518,1.951625,2.191998,2.97917,1.416748,0.114354,0.303172
104,19.83,2.045712,1.785362,1.94647,2.193931,2.978203,1.413203,0.114032,0.303494
105,19.84,2.040234,1.786007,1.948081,2.188453,2.978203,1.415137,0.114998,0.303816
106,19.85,2.040879,1.787618,1.942603,2.18942,2.977881,1.411915,0.114676,0.30285
107,19.86,2.040879,1.782784,1.943248,2.191031,2.978847,1.414492,0.114998,0.30285
108,19.87,2.037979,1.784395,1.938737,2.184587,2.978203,1.416426,0.114354,0.303172
109,19.88,2.038623,1.77924,1.938737,2.187487,2.975947,1.412237,0.11532,0.303494
110,19.89,2.032501,1.779562,1.939703,2.181365,2.977881,1.415459,0.116287,0.303172
111,19.9,2.037012,1.783429,1.935192,2.182331,2.97917,1.411915,0.115643,0.303172
112,19.91,2.030568,1.774729,1.935837,2.184909,2.980136,1.415137,0.114676,0.302205
113,19.92,2.03089,1.777951,1.933903,2.178787,2.978203,1.41707,0.113709,0.303494
114,19.93,2.031212,1.774407,1.931326,2.180076,2.977559,1.412559,0.114676,0.302527
115,19.94,2.027668,1.775373,1.932614,2.17492,2.977559,1.415459,0.115643,0.30285
116,19.95,2.027668,1.77634,1.928103,2.176854,2.977881,1.413848,0.114676,0.303494
117,19.96,2.023479,1.771185,1.92907,2.177498,2.97917,1.414492,0.114354,0.304461
118,19.97,2.024446,1.771829,1.923592,2.172343,2.978847,1.416748,0.114354,0.303172
119,19.98,2.025735,1.769896,1.924559,2.175565,2.980136,1.41417,0.114676,0.301239
120,19.99,2.019935,1.768929,1.675164,1.709964,0.489735,1.415781,0.113709,0.30285
121,20.0,0.78295,0.530334,0.484257,0.619265,0.48619,1.412559,0.114676,0.302527
122,20.01,0.281583,0.184274,0.165586,0.24904,0.484901,1.413526,0.113709,0.302205
123,20.02,0.137553,0.09341,0.082777,0.130787,0.482001,1.416426,0.114676,0.303494
124,20.03,0.089221,0.063444,0.056677,0.092765,0.481679,1.411915,0.113387,0.303494
125,20.04,0.072466,0.053133,0.047011,0.073432,0.483612,1.413203,0.114032,0.303172
126,20.05,0.064088,0.047655,0.043144,0.068599,0.481035,1.415137,0.114354,0.303172
127,20.06,0.060544,0.045722,0.040566,0.063122,0.481357,1.413203,0.114032,0.30285
128,20.07,0.058933,0.045077,0.040566,0.063122,0.47749,1.412237,0.114676,0.303494
129,20.08,0.058288,0.043466,0.039922,0.062477,0.480068,1.415459,0.113709,0.305105
130,20.09,0.056677,0.044433,0.041533,0.061833,0.480068,1.416103,0.112743,0.303816
131,20.1,0.057322,0.044433,0.038633,0.059255,0.48039,1.412881,0.113709,0.303494
132,20.11,0.058933,0.043466,0.039278,0.058288,0.482324,1.414492,0.114354,0.300594
133,20.12,0.057644,0.043789,0.038955,0.059255,0.481035,1.415781,0.114354,0.303172
134,20.13,0.056355,0.043466,0.039278,0.058611,0.481035,1.415459,0.113387,0.303494
135,20.14,0.056677,0.044755,0.039278,0.059899,0.480068,1.412237,0.114354,0.303494
136,20.15,0.057644,0.043466,0.038311,0.058933,0.480713,1.41417,0.113709,0.301239
137,20.16,0.056999,0.043144,0.038955,0.057966,0.481035,1.416103,0.114676,0.30285
138,20.17,0.056677,0.043144,0.038633,0.058611,0.481679,1.412237,0.114032,0.303816
139,20.18,0.056999,0.043144,0.038633,0.059255,0.479746,1.412237,0.114032,0.303172
140,29.49,0.056355,0.042822,0.038955,0.057644,0.479746,1.413526,0.114354,0.303494
141,29.5,0.056033,0.043144,0.039278,0.059577,0.481679,1.416103,0.115643,0.303494
142,29.51,0.056677,0.042822,0.038311,0.058611,0.480713,1.412237,0.114676,0.303816
143,29.52,0.056355,0.041533,0.038311,0.058288,0.480713,1.413848,0.11532,0.30285
144,29.53,0.056033,0.0425,0.038311,0.059899,0.48039,1.415137,0.115643,0.302527
145,29.54,0.055711,0.042178,0.038633,0.057644,0.479746,1.413203,0.114032,0.303172
146,29.55,0.056677,0.041533,0.038955,0.057966,0.480713,1.413203,0.113065,0.303494
147,29.56,0.055711,0.0425,0.038955,0.060222,0.480068,1.415137,0.114032,0.303816
148,29.57,0.056355,0.0425,0.038633,0.059255,0.480068,1.416748,0.113709,0.303816
149,29.58,0.056355,0.043466,0.038955,0.059255,0.477813,1.412559,0.113709,0.303494
150,29.59,0.056033,0.042178,0.038633,0.059255,0.480713,1.414492,0.114998,0.303816
151,29.6,0.056033,0.0425,0.039278,0.059255,0.481035,1.414815,0.114354,0.303816
152,29.61,0.056677,0.043144,0.038955,0.057966,0.479101,1.412881,0.114032,0.303172
153,29.62,0.055711,0.043144,0.038955,0.062477,0.48039,1.416103,0.115643,0.303172
154,29.63,0.056033,0.042822,0.038311,0.060544,0.481035,1.411592,0.11532,0.303816
155,29.64,0.058611,0.041211,0.038311,0.061188,0.481357,1.413203,0.114032,0.303172
156,29.65,0.056999,0.042822,0.040566,0.059577,0.481035,1.416103,0.113709,0.303172
157,29.66,0.056355,0.043466,0.038955,0.057644,0.479101,1.413203,0.114998,0.303172
158,29.67,0.055388,0.043466,0.038633,0.060866,0.480713,1.415137,0.114676,0.303172
159,29.68,0.056677,0.042178,0.037989,0.060222,0.480713,1.411915,0.115643,0.303172
160,29.69,0.056033,0.043144,0.074399,0.217463,2.95597,1.414815,0.115965,0.302527
161,29.7,0.934069,0.904426,1.075522,1.325883,2.971436,1.418037,0.115643,0.303816
162,29.71,1.65422,1.481835,1.658731,1.881382,2.976592,1.413526,0.115643,0.300594
163,29.72,1.917793,1.697075,1.86946,2.0876,2.978203,1.416426,0.114032,0.302527
164,29.73,2.017035,1.767962,1.93777,2.170409,2.975947,1.413203,0.114676,0.30285
165,29.74,2.047001,1.79374,1.964192,2.19522,2.978203,1.416103,0.11532,0.303172
166,29.75,2.061823,1.800184,1.967414,2.208431,2.977881,1.412881,0.11532,0.303494
167,29.76,2.062145,1.803084,1.97128,2.206175,2.977559,1.416103,0.11532,0.30285
168,29.77,2.063756,1.805339,1.967091,2.210686,2.978847,1.412881,0.115965,0.303172
169,29.78,2.058278,1.801473,1.96838,2.208109,2.977559,1.415137,0.115643,0.304139
170,29.79,2.058923,1.803406,1.962258,2.206497,2.978203,1.412237,0.115965,0.30285
171,29.8,2.059889,1.797928,1.964192,2.207786,2.980781,1.414815,0.115643,0.302527
172,29.81,2.054412,1.79954,1.959036,2.202309,2.978847,1.41707,0.113709,0.303172
173,29.82,2.056345,1.795029,1.958392,2.204886,2.978847,1.413203,0.115643,0.301239
174,29.83,2.050867,1.795995,1.960325,2.197798,2.978203,1.416426,0.114354,0.303816
175,29.84,2.052801,1.79084,1.953881,2.202309,2.977559,1.412881,0.115965,0.30285
176,29.85,2.047323,1.791806,1.956136,2.196187,2.978203,1.416426,0.116609,0.301883
177,29.86,2.047645,1.792451,1.950336,2.197153,2.977881,1.412881,0.115643,0.303494
178,29.87,2.044101,1.789551,1.952592,2.191998,2.977881,1.415781,0.116931,0.30285
179,29.88,2.046034,1.791806,1.947436,2.194253,2.978203,1.412237,0.11532,0.303816
180,29.89,2.039268,1.786007,1.948081,2.195864,2.978203,1.415459,0.115643,0.304783
181,29.9,2.042812,1.78794,1.943892,2.188776,2.977559,1.413526,0.116287,0.303172
182,29.91,2.044101,1.783751,1.944859,2.191676,2.979492,1.414492,0.117254,0.301561
183,29.92,2.038623,1.785362,1.945825,2.18652,2.978203,1.416748,0.111454,0.303494
184,29.93,2.039912,1.781496,1.941636,2.191676,2.977881,1.415137,0.117254,0.301883
185,29.94,2.034434,1.782784,1.942925,2.183298,2.978847,1.416426,0.114354,0.303172
186,29.95,2.038945,1.77924,1.938092,2.187487,2.97627,1.413848,0.11532,0.303494
187,29.96,2.032501,1.780207,1.939381,2.180398,2.978847,1.416103,0.114676,0.303172
188,29.97,2.034757,1.775373,1.934226,2.18362,2.978203,1.413203,0.114998,0.303172
189,29.98,2.029601,1.776984,1.937125,2.178465,2.977559,1.415781,0.116287,0.303494
190,29.99,2.031212,1.749596,1.652287,1.695142,0.48909,1.412559,0.114676,0.302527
191,30.0,0.774895,0.525823,0.480713,0.616365,0.486835,1.414815,0.114354,0.301561
192,30.01,0.279972,0.184274,0.166875,0.248395,0.483935,1.416103,0.114998,0.303494
193,30.02,0.137231,0.093732,0.083421,0.13272,0.482968,1.412881,0.114676,0.303172
194,30.03,0.089865,0.06441,0.057322,0.092765,0.482324,1.41417,0.114676,0.300594
195,30.04,0.072788,0.053455,0.047655,0.075043,0.482324,1.416748,0.114354,0.302205
196,30.05,0.066021,0.048622,0.044111,0.06731,0.480713,1.412881,0.114032,0.30285
197,30.06,0.062477,0.047011,0.042822,0.063766,0.48039,1.415781,0.114032,0.305105
198,30.07,0.060222,0.046366,0.042178,0.063444,0.48039,1.416748,0.114676,0.30285
199,30.08,0.059255,0.0454,0.040566,0.062799,0.481357,1.412881,0.114354,0.303494
200,30.09,0.059577,0.043789,0.039922,0.062477,0.480068,1.41417,0.114676,0.303816
201,30.1,0.058288,0.044755,0.041211,0.060544,0.480068,1.41707,0.113709,0.303494
202,30.11,0.058288,0.045077,0.040566,0.058933,0.481357,1.412881,0.114676,0.30285
203,30.12,0.059577,0.044111,0.040244,0.060544,0.481357,1.413848,0.114354,0.301561
204,30.13,0.057966,0.043466,0.0396,0.059255,0.481035,1.416103,0.114676,0.303172
205,30.14,0.058288,0.043466,0.038311,0.059577,0.481035,1.412237,0.114998,0.303172
206,30.15,0.057966,0.043789,0.039922,0.060866,0.480068,1.413848,0.114032,0.303494
207,30.16,0.057644,0.043466,0.0396,0.062155,0.480713,1.415137,0.114354,0.303816
208,30.17,0.057322,0.043466,0.040566,0.060222,0.480713,1.416748,0.114354,0.303494
209,30.18,0.058288,0.043144,0.039278,0.058933,0.47749,1.413203,0.114032,0.303816
210,39.49,0.057966,0.043144,0.039278,0.060544,0.481035,1.415781,0.114032,0.303816
211,39.5,0.057322,0.043789,0.0396,0.059577,0.479746,1.413203,0.114998,0.303494
212,39.51,0.057644,0.042822,0.039278,0.059899,0.482001,1.413526,0.114032,0.301561
213,39.52,0.056999,0.043144,0.039278,0.059577,0.481035,1.41707,0.116609,0.30285
214,39.53,0.056999,0.043466,0.038955,0.058611,0.480713,1.412237,0.115965,0.303816
215,39.54,0.057322,0.0425,0.039922,0.059577,0.483612,1.41417,0.114354,0.301561
216,39.55,0.056677,0.042822,0.039278,0.057322,0.48039,1.415781,0.116609,0.30285
217,39.56,0.057644,0.042178,0.039278,0.058611,0.481357,1.412559,0.115643,0.30285
218,39.57,0.057322,0.042822,0.038633,0.059255,0.482646,1.41417,0.114998,0.300916
219,39.58,0.056677,0.043466,0.038955,0.056999,0.481035,1.416426,0.116287,0.303172
220,39.59,0.056999,0.043144,0.038633,0.060222,0.481357,1.412237,0.115965,0.303494
221,39.6,0.057644,0.042822,0.039278,0.061188,0.482324,1.413203,0.115965,0.301883
222,39.61,0.057966,0.042822,0.039278,0.057322,0.481035,1.416103,0.116287,0.302205
223,39.62,0.057966,0.043466,0.039278,0.056999,0.48039,1.412237,0.11532,0.303494
224,39.63,0.056999,0.043144,0.0396,0.058288,0.482001,1.413848,0.114998,0.303172
225,39.64,0.056355,0.044111,0.039278,0.06151,0.48039,1.415781,0.114998,0.303816
226,39.65,0.056999,0.043466,0.038633,0.058611,0.481035,1.412559,0.11532,0.303816
227,39.66,0.059255,0.043144,0.039278,0.057644,0.481035,1.413526,0.11532,0.30285
228,39.67,0.056677,0.043144,0.040244,0.059899,0.48039,1.415781,0.116287,0.302527
229,39.68,0.056033,0.043144,0.038311,0.060544,0.48039,1.413526,0.11532,0.303172
230,39.69,0.057966,0.072466,0.14722,0.337327,2.957581,1.415137,0.116609,0.304461
231,39.7,1.053933,1.003346,1.177664,1.42287,2.973048,1.413203,0.115965,0.303816
232,39.71,1.705453,1.524368,1.702875,1.923915,2.977236,1.414815,0.116287,0.303494
233,39.72,1.941636,1.71673,1.885893,2.109188,2.976914,1.414492,0.11532,0.303494
234,39.73,2.031212,1.778273,1.951947,2.184265,2.97917,1.414492,0.115643,0.302205
235,39.74,2.057956,1.804051,1.969991,2.205853,2.978203,1.41707,0.115965,0.30285
236,39.75,2.069878,1.807595,1.978047,2.219386,2.980781,1.413526,0.116609,0.301239
237,39.76,2.067945,1.811784,1.981591,2.216486,2.978525,1.417392,0.114676,0.304139
238,39.77,2.072778,1.807917,1.975791,2.220675,2.976914,1.412559,0.11532,0.30285
239,39.78,2.066334,1.809528,1.977725,2.215197,2.97917,1.416426,0.114998,0.303494
240,39.79,2.068912,1.803728,1.971603,2.215842,2.978847,1.413526,0.116287,0.303494
241,39.8,2.064078,1.805339,1.973858,2.210364,2.977881,1.415781,0.116609,0.302205
242,39.81,2.063434,1.807595,1.967414,2.211975,2.979814,1.413203,0.114998,0.303494
243,39.82,2.057634,1.801473,1.968703,2.209075,2.977236,1.415781,0.115643,0.304139
244,39.83,2.059567,1.803728,1.963869,2.208431,2.977881,1.412559,0.115965,0.303494
245,39.84,2.060534,1.798573,1.964514,2.208431,2.97917,1.41417,0.115643,0.303172
246,39.85,2.055378,1.800828,1.960647,2.203597,2.978525,1.417392,0.114032,0.303816
247,39.86,2.057312,1.79664,1.960325,2.204886,2.978203,1.414492,0.115965,0.302205
248,39.87,2.050867,1.797284,1.961614,2.20102,2.978203,1.416748,0.115643,0.303172
249,39.88,2.053767,1.792773,1.955492,2.203597,2.978525,1.413526,0.115643,0.30285
250,39.89,2.048934,1.793417,1.958069,2.196509,2.977559,1.415781,0.11532,0.303494
251,39.9,2.049579,1.795029,1.952592,2.197475,2.978203,1.413848,0.11532,0.303172
252,39.91,2.044745,1.790195,1.953558,2.199731,2.977559,1.414815,0.116287,0.304139
253,39.92,2.045712,1.792451,1.948725,2.193287,2.977881,1.416426,0.11532,0.30285
254,39.93,2.047323,1.787618,1.94937,2.196831,2.97917,1.414815,0.115965,0.301239
255,39.94,2.040879,1.788906,1.950659,2.187809,2.978203,1.416426,0.114676,0.302527
256,39.95,2.043779,1.784718,1.945825,2.197475,2.977559,1.413526,0.116287,0.303816
257,39.96,2.03959,1.785362,1.947114,2.182976,2.978203,1.415137,0.116287,0.303172
258,39.97,2.040879,1.787618,1.942925,2.189742,2.977881,1.413526,0.116287,0.303494
259,39.98,2.038945,1.781818,1.94357,2.190064,2.979814,1.414815,0.115965,0.301883
260,39.99,2.035401,1.784073,1.704486,1.736708,0.488768,1.415781,0.115643,0.30285
261,40.0,0.800028,0.543544,0.496823,0.631831,0.485868,1.412881,0.114676,0.303172
262,40.01,0.28835,0.189752,0.170419,0.255484,0.485546,1.41417,0.114998,0.300916
263,40.02,0.139164,0.095343,0.085677,0.135942,0.481679,1.416103,0.116287,0.303494
264,40.03,0.091799,0.065055,0.057322,0.092765,0.482001,1.412237,0.114998,0.303172
265,40.04,0.07311,0.053777,0.048622,0.077299,0.481035,1.413526,0.11532,0.303172
266,40.05,0.064733,0.048944,0.044111,0.069244,0.48039,1.415781,0.116609,0.30285
267,40.06,0.062477,0.047333,0.041855,0.065699,0.481357,1.412881,0.114676,0.302527
268,40.07,0.060544,0.045077,0.041533,0.06441,0.482324,1.414492,0.114998,0.301561
269,40.08,0.058933,0.046044,0.040889,0.062155,0.480713,1.415781,0.114354,0.303494
270,40.09,0.058288,0.045077,0.039922,0.06151,0.480068,1.413203,0.114676,0.30285
271,40.1,0.059255,0.044755,0.040244,0.062477,0.48039,1.415137,0.114676,0.303816
272,40.11,0.057966,0.044755,0.041533,0.058611,0.48039,1.417714,0.113709,0.303816
273,40.12,0.058933,0.045077,0.040244,0.062799,0.481035,1.413203,0.11532,0.302527
274,40.13,0.057644,0.043789,0.040244,0.064088,0.479101,1.415137,0.114998,0.303494
275,40.14,0.058288,0.043789,0.041533,0.061188,0.481679,1.416426,0.113709,0.30285
276,40.15,0.058611,0.044433,0.040244,0.059899,0.477813,1.413526,0.115643,0.303816
277,40.16,0.058288,0.044111,0.040244,0.062799,0.48039,1.415459,0.114998,0.304461
278,40.17,0.058611,0.043789,0.039922,0.059899,0.481679,1.415781,0.114354,0.303494
279,40.18,0.058288,0.044111,0.040244,0.059899,0.478457,1.413526,0.114354,0.303494
280,49.49,0.057322,0.043466,0.039278,0.061188,0.481035,1.412881,0.116609,0.30285
281,49.5,0.058288,0.043789,0.039278,0.059899,0.482646,1.41417,0.115643,0.300916
282,49.51,0.057322,0.043466,0.039922,0.058288,0.480068,1.416103,0.116609,0.302527
283,49.52,0.057644,0.0425,0.038311,0.059899,0.482324,1.411915,0.115965,0.303172
284,49.53,0.057644,0.043789,0.038955,0.059899,0.482646,1.413848,0.116287,0.302205
285,49.54,0.057644,0.042822,0.039278,0.058933,0.480713,1.415781,0.117254,0.303494
286,49.55,0.057966,0.044111,0.0396,0.060544,0.481035,1.414492,0.115965,0.30285
287,49.56,0.058288,0.043466,0.039922,0.060544,0.48039,1.414815,0.115965,0.303494
288,49.57,0.058288,0.043789,0.039278,0.059577,0.480713,1.416103,0.117576,0.302527
289,49.58,0.058288,0.043144,0.038633,0.060544,0.480068,1.413203,0.115643,0.303816
290,49.59,0.057966,0.0425,0.0396,0.06151,0.482646,1.413526,0.114998,0.303494
291,49.6,0.057966,0.043466,0.039278,0.059577,0.480713,1.416103,0.117898,0.303494
292,49.61,0.057966,0.043466,0.0396,0.060866,0.481357,1.412881,0.115643,0.304139
293,49.62,0.057322,0.043466,0.038955,0.060222,0.479746,1.41417,0.116609,0.303494
294,49.63,0.057644,0.043144,0.040566,0.060222,0.480068,1.416426,0.117576,0.30285
295,49.64,0.058288,0.0425,0.0396,0.059577,0.48039,1.412559,0.116287,0.303172
296,49.65,0.057966,0.043466,0.040889,0.059577,0.482001,1.413526,0.115643,0.303172
297,49.66,0.057322,0.043789,0.039278,0.059255,0.481035,1.416426,0.117254,0.30285
298,49.67,0.056999,0.043144,0.037989,0.059899,0.482001,1.414492,0.117254,0.303494
299,49.68,0.058288,0.043466,0.039278,0.059899,0.479746,1.41417,0.115643,0.303172
300,49.69,0.057966,0.044111,0.090832,0.24614,2.955326,1.417392,0.117576,0.30285
