,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
30,0.124665,0.126276,0.124665,0.123698,0.124342,0.124665,0.124342,0.125954,0.124342,0.125309,0.124987,0.124987,0.124665,0.123376,0.124665,0.125309,0.124987,0.125309,0.124665,0.124342,1.15092,2.294784,2.639555,2.743952,2.782941,2.796796,2.792285,2.792285,2.793896,2.790674,2.784229,2.785518,2.786163,2.777463,2.777141,2.779718,2.770052,2.770374,2.771341,2.77263,2.764896,2.764896,2.766185,2.761674,2.757163,2.758452,2.76103,2.753297,2.753297,2.754908,2.109188,0.867049,0.39017,0.230029,0.170419,0.14722,0.135942,0.131431,0.129176,0.127887,0.127565,0.127565,0.12692,0.124665,0.125631,0.126598,0.125309,0.125631,0.124987,0.12692,60
31,0.124342,0.124665,0.124987,0.124665,0.124665,0.124665,0.124987,0.12402,0.124987,0.12402,0.124342,0.124665,0.12402,0.124665,0.124987,0.123698,0.124987,0.122731,0.124665,0.124987,0.993679,2.24033,2.620544,2.74363,2.77553,2.790029,2.795829,2.78874,2.789063,2.790351,2.782296,2.782618,2.783585,2.776818,2.776818,2.770052,2.770696,2.772952,2.76393,2.764574,2.76683,2.765541,2.758774,2.761674,2.753297,2.754908,2.756197,2.750719,2.751041,2.752975,2.271263,0.947602,0.416269,0.238084,0.174608,0.147864,0.136587,0.130787,0.12982,0.127565,0.126276,0.126598,0.125954,0.125309,0.125954,0.125309,0.124665,0.124987,0.124987,0.124987,60
32,0.124342,0.125631,0.122731,0.124342,0.123698,0.124342,0.125631,0.123054,0.124665,0.12402,0.124665,0.125631,0.123698,0.12402,0.123698,0.12402,0.124342,0.124665,0.121765,0.124342,0.48039,2.04539,2.553845,2.714953,2.770696,2.788418,2.785518,2.788096,2.78874,2.780041,2.779074,2.781007,2.781652,2.772952,2.773919,2.775207,2.766508,2.767796,2.768441,2.76103,2.761352,2.762641,2.755552,2.755874,2.756519,2.749108,2.750075,2.75233,2.745241,2.745564,2.277707,0.945991,0.414658,0.23744,0.173641,0.148186,0.135298,0.130465,0.128531,0.125631,0.124665,0.124987,0.125309,0.125309,0.125631,0.123376,0.124987,0.124342,0.124665,0.125954,60
33,0.123054,0.123054,0.123054,0.122731,0.123698,0.122409,0.123376,0.123698,0.123054,0.12402,0.124342,0.121765,0.122731,0.12402,0.123698,0.123376,0.122409,0.12402,0.123698,0.122087,0.624098,2.0992,2.572212,2.723331,2.764896,2.784552,2.787774,2.784229,2.78584,2.77843,2.77843,2.780685,2.771985,2.771985,2.774885,2.76683,2.768441,2.771663,2.762963,2.766508,2.762319,2.759419,2.760385,2.760708,2.753941,2.756841,2.74943,2.749108,2.752008,2.750397,2.136255,0.885415,0.394037,0.230996,0.170419,0.147542,0.134331,0.131753,0.128853,0.127565,0.127242,0.125631,0.126598,0.125631,0.124342,0.125954,0.124342,0.124665,0.125631,0.124665,60
34,0.123698,0.124342,0.125631,0.122731,0.12402,0.123698,0.123376,0.123698,0.124665,0.123054,0.123698,0.123376,0.124665,0.12402,0.126276,0.122731,0.123698,0.123054,0.124342,0.12402,0.649231,2.112411,2.578012,2.726875,2.767474,2.785518,2.791963,2.786485,2.787452,2.78874,2.780041,2.781652,2.782296,2.774885,2.776818,2.778107,2.770696,2.770374,2.772952,2.76393,2.766508,2.768441,2.759741,2.76103,2.763608,2.756197,2.75813,2.758774,2.750719,2.751363,2.240008,0.931814,0.41047,0.23744,0.173964,0.147864,0.136587,0.132076,0.129176,0.127565,0.12692,0.127242,0.125631,0.126276,0.125309,0.125309,0.125309,0.126598,0.125631,0.124987,60
35,0.124342,0.125631,0.12402,0.124987,0.12402,0.124665,0.124342,0.125631,0.124342,0.124665,0.125631,0.12402,0.124987,0.124987,0.123698,0.123698,0.123698,0.124665,0.12402,0.124342,0.365037,1.985136,2.542246,2.71592,2.76683,2.786163,2.793574,2.796796,2.788418,2.789063,2.789385,2.780363,2.780685,2.781974,2.782296,2.77553,2.77553,2.776818,2.768441,2.768763,2.772307,2.765541,2.765219,2.76683,2.760385,2.759741,2.761997,2.754908,2.756197,2.757486,2.46427,1.050067,0.452035,0.252584,0.176864,0.153342,0.139164,0.131431,0.130142,0.128531,0.127565,0.12692,0.127887,0.125309,0.12692,0.126598,0.126276,0.125309,0.127242,0.125309,60
36,0.125954,0.125309,0.124987,0.126276,0.124987,0.124665,0.124665,0.125309,0.12402,0.123054,0.124987,0.126598,0.125631,0.123376,0.125954,0.124342,0.125309,0.124342,0.124987,0.125954,0.334105,1.97128,2.540635,2.711731,2.770052,2.792607,2.790674,2.792607,2.795507,2.786807,2.787129,2.786807,2.780363,2.780685,2.781329,2.773274,2.774885,2.775852,2.767474,2.770374,2.767796,2.761997,2.765219,2.76393,2.757163,2.759097,2.75523,2.751041,2.75523,2.747819,2.455248,1.043623,0.448813,0.24904,0.179441,0.149153,0.14142,0.130787,0.130142,0.126276,0.128209,0.126276,0.127242,0.124987,0.125954,0.126276,0.126598,0.125631,0.124342,0.124987,60
37,0.124342,0.124342,0.124665,0.124342,0.124665,0.123376,0.12402,0.12402,0.123376,0.124665,0.124342,0.125631,0.123054,0.124987,0.12402,0.123698,0.124987,0.124342,0.123376,0.123376,0.232929,1.905871,2.513891,2.703676,2.768441,2.780685,2.790029,2.792607,2.793574,2.785196,2.786163,2.787129,2.777785,2.779396,2.772307,2.771341,2.774563,2.766508,2.767152,2.770052,2.761352,2.762319,2.765219,2.755552,2.757163,2.759097,2.751363,2.751363,2.753297,2.751041,2.746208,1.363582,0.562555,0.287706,0.192652,0.154953,0.140131,0.133364,0.129498,0.129498,0.126276,0.12692,0.125631,0.126276,0.124342,0.125954,0.124987,0.125631,0.124665,0.124342,60
38,0.12402,0.123054,0.12402,0.12402,0.125631,0.122409,0.123376,0.12402,0.12402,0.123698,0.123054,0.124665,0.124342,0.123376,0.122731,0.124342,0.12402,0.123376,0.123698,0.124342,0.219718,1.890082,2.510346,2.70432,2.769085,2.782296,2.790351,2.792929,2.785518,2.784552,2.78584,2.786485,2.777463,2.777463,2.779396,2.778107,2.771663,2.772307,2.772952,2.764252,2.764896,2.767152,2.768763,2.760385,2.76103,2.763608,2.755552,2.756841,2.75813,2.751363,2.752975,1.280129,0.533234,0.276106,0.18943,0.154631,0.139809,0.134009,0.12982,0.129176,0.126598,0.126276,0.126598,0.125954,0.125631,0.125954,0.124987,0.125631,0.125631,0.126276,60
39,0.125631,0.121765,0.127242,0.122087,0.125309,0.124342,0.12402,0.124987,0.124987,0.123698,0.124665,0.124987,0.12402,0.124342,0.125309,0.122731,0.124987,0.12402,0.123698,0.124987,0.164619,1.85045,2.502291,2.704964,2.764574,2.786807,2.795185,2.787774,2.788096,2.789063,2.79164,2.781652,2.782618,2.783585,2.773274,2.774563,2.775852,2.776174,2.767796,2.76683,2.769407,2.760385,2.761997,2.762963,2.764252,2.755552,2.756519,2.757808,2.751363,2.752008,2.752975,1.543701,0.628287,0.310583,0.201352,0.159142,0.142064,0.133042,0.130465,0.127242,0.127242,0.129176,0.125309,0.12692,0.124665,0.125631,0.125954,0.127242,0.124665,0.124665,60
40,0.124342,0.124665,0.123376,0.124665,0.123376,0.124665,0.12402,0.123698,0.12402,0.12692,0.123376,0.124342,0.124342,0.124342,0.124665,0.123698,0.12402,0.12402,0.12402,0.124665,0.125631,1.721241,2.463947,2.687565,2.757163,2.783907,2.79164,2.786807,2.789385,2.781329,2.781329,2.783585,2.774563,2.776174,2.777785,2.768119,2.76973,2.771341,2.761997,2.763608,2.764896,2.756841,2.759419,2.76103,2.751041,2.75233,2.754908,2.748463,2.748786,2.751363,2.743308,1.348438,0.555789,0.285128,0.190719,0.154308,0.139487,0.132076,0.127887,0.126276,0.126598,0.125309,0.125309,0.126276,0.124987,0.125631,0.125309,0.124342,0.124342,0.123376,60
41,0.123054,0.125631,0.122731,0.12402,0.124987,0.12112,0.127242,0.122409,0.122731,0.123054,0.12402,0.123376,0.123698,0.122731,0.122731,0.123376,0.123698,0.123054,0.123698,0.123054,0.122409,1.601055,2.42657,2.669199,2.752008,2.781652,2.783263,2.786807,2.789385,2.781007,2.781329,2.783585,2.775207,2.776818,2.777785,2.769407,2.771341,2.767152,2.764574,2.768119,2.760385,2.761352,2.763285,2.755874,2.757486,2.759097,2.752008,2.753619,2.755874,2.747497,2.751041,1.535323,0.625709,0.308327,0.201352,0.158497,0.140453,0.133042,0.129176,0.127565,0.126598,0.12692,0.125631,0.125631,0.125631,0.12692,0.122409,0.12692,0.12402,0.126276,60
42,0.124342,0.124342,0.12402,0.124665,0.122731,0.123698,0.124342,0.12402,0.123698,0.125309,0.123376,0.12402,0.124665,0.124342,0.124665,0.122409,0.12402,0.123698,0.122731,0.124342,0.124987,1.635532,2.437848,2.679187,2.754586,2.781652,2.791963,2.786163,2.78584,2.788418,2.78874,2.780363,2.782296,2.782296,2.774563,2.776174,2.774563,2.768763,2.771341,2.772307,2.76393,2.765219,2.766185,2.759419,2.759741,2.760063,2.751686,2.753297,2.75523,2.756519,2.747819,1.413848,0.580277,0.29415,0.196196,0.156242,0.14142,0.13272,0.130142,0.128853,0.128209,0.126598,0.12692,0.126598,0.12692,0.127565,0.124342,0.125309,0.124665,0.126276,60
43,0.124987,0.12402,0.124987,0.12402,0.124987,0.124342,0.124665,0.124987,0.123376,0.124342,0.127242,0.124342,0.124665,0.124665,0.12402,0.12402,0.125631,0.122409,0.124342,0.124665,0.12402,1.588489,2.420448,2.675321,2.760063,2.780041,2.789385,2.793896,2.786485,2.786807,2.787452,2.777463,2.778107,2.779396,2.780041,2.771019,2.771019,2.772307,2.762641,2.762319,2.765219,2.765863,2.75813,2.757808,2.759097,2.758452,2.751041,2.751041,2.753297,2.744919,2.744919,1.507613,0.615076,0.305105,0.197808,0.159142,0.140453,0.13272,0.12982,0.127242,0.12692,0.125631,0.125954,0.12692,0.124342,0.124665,0.124665,0.125309,0.124342,0.12402,60
