,time(s) , sensor1(vol) , sensor2(vol) , sensor3(vol) ,  sensor4(vol) , pulse , DC1(vol) , DC2(vol) ,humidity
28,9.77,2.723008,2.463303,2.677254,2.865105,2.978203,1.415781,0.259995,0.267406
29,9.78,2.726231,2.465236,2.669199,2.866716,2.978847,1.412237,0.259028,0.268695
30,9.79,2.726231,2.457503,2.669843,2.868005,2.980781,1.413203,0.258384,0.267406
31,9.8,2.71882,2.460081,2.672098,2.860917,2.978525,1.414815,0.259351,0.268695
32,9.81,2.721075,2.460403,2.664365,2.862205,2.977881,1.412559,0.258384,0.269339
33,9.82,2.71302,2.453959,2.666299,2.865105,2.979814,1.413848,0.258062,0.269984
34,9.83,2.716242,2.456214,2.658888,2.857372,2.978525,1.415459,0.257417,0.268373
35,9.84,2.718175,2.44977,2.659854,2.858983,2.978847,1.412237,0.258062,0.269017
36,9.85,2.712375,2.450092,2.661465,2.852539,2.978203,1.41417,0.25774,0.269662
37,9.86,2.711409,2.45267,2.655343,2.852539,2.978203,1.415781,0.256451,0.269017
38,9.87,2.714631,2.445259,2.654377,2.854472,2.978847,1.411915,0.258062,0.269662
39,9.88,2.70722,2.447514,2.657277,2.848995,2.977559,1.41417,0.258706,0.270306
40,9.89,2.708187,2.44977,2.649543,2.849961,2.979492,1.415459,0.257417,0.269339
41,9.9,2.710764,2.442359,2.650832,2.851895,2.978847,1.412237,0.258706,0.268373
42,9.91,2.704642,2.443648,2.652766,2.848028,2.978203,1.41417,0.258062,0.270306
43,9.92,2.70432,2.446548,2.64471,2.844806,2.978203,1.416103,0.25774,0.269339
44,9.93,2.706253,2.439137,2.646966,2.850284,2.978525,1.412559,0.258384,0.268695
45,9.94,2.701098,2.440748,2.649543,2.837395,2.978203,1.414492,0.259028,0.270628
46,9.95,2.700453,2.442681,2.641166,2.843839,2.978525,1.415781,0.256451,0.269017
47,9.96,2.702709,2.435915,2.642132,2.843517,2.978203,1.413203,0.258384,0.268695
48,9.97,2.696909,2.436881,2.645032,2.843195,2.977881,1.413526,0.258062,0.26805
49,9.98,2.696265,2.439781,2.641166,2.838684,2.978525,1.416103,0.258062,0.268695
50,9.99,2.692398,2.200698,2.173309,2.220997,0.488446,1.41127,0.256451,0.269017
51,10.0,1.236307,0.885415,0.867371,1.048456,0.48619,1.412559,0.257417,0.269017
52,10.01,0.5574,0.379215,0.368904,0.510679,0.485546,1.412881,0.258062,0.26805
53,10.02,0.310261,0.213596,0.208118,0.306072,0.482646,1.414492,0.25774,0.270628
54,10.03,0.218751,0.153664,0.151731,0.221329,0.481035,1.415459,0.258062,0.267728
55,10.04,0.181697,0.130787,0.125309,0.185886,0.481035,1.413203,0.256773,0.268373
56,10.05,0.164297,0.120476,0.117898,0.170097,0.481357,1.411592,0.257417,0.268695
57,10.06,0.15592,0.114354,0.111776,0.162042,0.48039,1.412237,0.258384,0.269017
58,10.07,0.152053,0.113709,0.110165,0.156242,0.481035,1.413203,0.258062,0.267406
59,10.08,0.151086,0.111776,0.108876,0.155275,0.481035,1.415137,0.258062,0.268695
60,10.09,0.148831,0.111454,0.108232,0.153986,0.481035,1.416103,0.256451,0.26805
61,10.1,0.148831,0.111776,0.107909,0.152697,0.48039,1.41127,0.25774,0.26805
62,10.11,0.148831,0.109843,0.107909,0.152697,0.479746,1.411915,0.25774,0.268373
63,10.12,0.149153,0.110165,0.107909,0.152375,0.481035,1.413526,0.258062,0.266762
64,10.13,0.148186,0.109521,0.107265,0.149475,0.479746,1.415137,0.258062,0.269339
65,10.14,0.148186,0.109843,0.108554,0.152375,0.48039,1.415781,0.256128,0.269017
66,10.15,0.14722,0.109198,0.106621,0.151409,0.481357,1.411915,0.257417,0.269339
67,10.16,0.147864,0.109198,0.106621,0.152053,0.481357,1.411915,0.25774,0.26805
68,10.17,0.146897,0.109198,0.107265,0.153342,0.480713,1.413526,0.25774,0.26805
69,10.18,0.147864,0.109843,0.107587,0.15012,0.481035,1.414492,0.259028,0.26805
70,19.49,0.145609,0.107587,0.107909,0.15012,0.481679,1.416426,0.257095,0.268695
71,19.5,0.145286,0.108554,0.106298,0.149475,0.481035,1.412237,0.258384,0.269017
72,19.51,0.145286,0.108232,0.106298,0.149797,0.481357,1.412881,0.259351,0.268695
73,19.52,0.145609,0.107587,0.106943,0.150764,0.480713,1.414492,0.258062,0.270306
74,19.53,0.145609,0.108232,0.107587,0.148831,0.481357,1.415459,0.258384,0.268373
75,19.54,0.145286,0.106298,0.104687,0.150442,0.481035,1.411915,0.258706,0.268695
76,19.55,0.146253,0.107265,0.106943,0.150764,0.480713,1.412237,0.258706,0.268695
77,19.56,0.146897,0.107909,0.106298,0.149475,0.481679,1.414492,0.258706,0.266117
78,19.57,0.145931,0.107265,0.105976,0.147864,0.481035,1.414492,0.258706,0.269662
79,19.58,0.145931,0.108876,0.105976,0.149797,0.481035,1.416426,0.258062,0.268695
80,19.59,0.146253,0.108232,0.106943,0.149153,0.48039,1.412559,0.258384,0.269017
81,19.6,0.146897,0.107587,0.105654,0.151086,0.482646,1.412559,0.258062,0.268695
82,19.61,0.145931,0.108232,0.105976,0.149153,0.480713,1.41417,0.259028,0.269339
83,19.62,0.145286,0.108232,0.105976,0.148831,0.48039,1.415137,0.259351,0.268373
84,19.63,0.145931,0.107265,0.105332,0.149475,0.481679,1.414492,0.258062,0.268695
85,19.64,0.14722,0.107587,0.106298,0.149153,0.480713,1.41127,0.257417,0.269017
86,19.65,0.146897,0.109521,0.106621,0.148831,0.481035,1.412237,0.258706,0.268373
87,19.66,0.143998,0.105976,0.105976,0.149797,0.481035,1.413526,0.259028,0.268695
88,19.67,0.147864,0.109843,0.106298,0.147864,0.480713,1.415459,0.259995,0.268373
89,19.68,0.145931,0.107265,0.105332,0.150764,0.481035,1.415137,0.25774,0.269017
90,19.69,0.146253,0.108876,0.250973,0.570611,2.95597,1.412237,0.260639,0.268695
91,19.7,1.621677,1.552078,1.821772,2.0731,2.971759,1.414815,0.259673,0.270306
92,19.71,2.373727,2.175887,2.407882,2.594767,2.97627,1.416103,0.258062,0.269339
93,19.72,2.617,2.370183,2.596378,2.779074,2.978203,1.412237,0.259351,0.268373
94,19.73,2.694009,2.439459,2.661788,2.837073,2.977881,1.414815,0.259995,0.269339
95,19.74,2.724297,2.462981,2.675965,2.864461,2.978525,1.413848,0.258384,0.268695
96,19.75,2.737186,2.465559,2.68402,2.875739,2.977881,1.412237,0.259673,0.269017
97,19.76,2.731708,2.468781,2.688209,2.87155,2.978847,1.414815,0.259028,0.269984
98,19.77,2.733964,2.471681,2.681443,2.873483,2.978847,1.413203,0.259351,0.269339
99,19.78,2.736219,2.465236,2.680798,2.877027,2.975947,1.412237,0.259028,0.269017
100,19.79,2.730419,2.466203,2.682409,2.868328,2.978847,1.414815,0.259673,0.269017
101,19.8,2.730097,2.465881,2.674354,2.870261,2.978203,1.416103,0.259351,0.268695
102,19.81,2.730742,2.461692,2.674998,2.872516,2.97627,1.412881,0.258706,0.267728
103,19.82,2.723653,2.461047,2.676932,2.864461,2.977236,1.414815,0.259028,0.269339
104,19.83,2.726231,2.463303,2.670165,2.86575,2.978525,1.412559,0.258706,0.268695
105,19.84,2.72752,2.456859,2.671454,2.869294,2.97917,1.413203,0.259028,0.269339
106,19.85,2.719786,2.456536,2.672098,2.858983,2.978525,1.415459,0.259995,0.269017
107,19.86,2.720753,2.457181,2.663076,2.860917,2.978847,1.416426,0.258706,0.269017
108,19.87,2.72172,2.451381,2.664043,2.862528,2.978525,1.413203,0.259351,0.268373
109,19.88,2.715275,2.451381,2.666299,2.860594,2.978847,1.41417,0.259995,0.269662
110,19.89,2.715275,2.45267,2.659532,2.856406,2.978847,1.416103,0.258384,0.268373
111,19.9,2.718497,2.443648,2.658565,2.857372,2.978203,1.412559,0.259028,0.269339
112,19.91,2.707542,2.445903,2.661788,2.858661,2.978525,1.413526,0.259028,0.26805
113,19.92,2.710442,2.449126,2.658565,2.850606,2.978525,1.415781,0.259351,0.268373
114,19.93,2.713986,2.440426,2.655021,2.853506,2.978203,1.413203,0.259351,0.268373
115,19.94,2.704642,2.442037,2.656954,2.855761,2.979492,1.413526,0.259673,0.26805
116,19.95,2.706253,2.443326,2.655343,2.847384,2.978525,1.415459,0.257095,0.268695
117,19.96,2.709798,2.438815,2.650188,2.850606,2.978203,1.412559,0.259028,0.269339
118,19.97,2.700131,2.437204,2.652121,2.85125,2.978847,1.413848,0.259351,0.268695
119,19.98,2.703998,2.441715,2.648899,2.844484,2.978525,1.416103,0.259028,0.268695
120,19.99,2.705287,2.411749,2.389516,2.408849,0.489412,1.412237,0.258706,0.268373
121,20.0,1.364549,0.989813,0.97628,1.154142,0.487801,1.413203,0.259028,0.269017
122,20.01,0.60831,0.413692,0.406281,0.5545,0.482646,1.413526,0.259351,0.267728
123,20.02,0.330238,0.225518,0.221974,0.32186,0.482001,1.41417,0.259995,0.268695
124,20.03,0.226807,0.160431,0.156564,0.231318,0.481679,1.415781,0.258062,0.269017
125,20.04,0.185241,0.133364,0.130787,0.189752,0.481357,1.410626,0.258384,0.269339
126,20.05,0.167197,0.121442,0.119509,0.173964,0.478779,1.412559,0.258706,0.268695
127,20.06,0.157853,0.116931,0.114676,0.163653,0.481035,1.413203,0.258706,0.266117
128,20.07,0.152697,0.113709,0.112098,0.158175,0.480713,1.414815,0.259673,0.268695
129,20.08,0.152697,0.11242,0.110487,0.157853,0.480068,1.415459,0.25774,0.268373
130,20.09,0.15012,0.110809,0.109521,0.154953,0.482324,1.412237,0.25774,0.269017
131,20.1,0.151086,0.110809,0.109198,0.154308,0.480713,1.412237,0.258384,0.269017
132,20.11,0.149475,0.110809,0.109521,0.153664,0.48039,1.414815,0.258384,0.267084
133,20.12,0.149797,0.110809,0.108876,0.15302,0.481679,1.415137,0.259673,0.26805
134,20.13,0.148186,0.110487,0.107909,0.15302,0.481035,1.412237,0.258706,0.269662
135,20.14,0.148831,0.109843,0.108232,0.152697,0.479424,1.41127,0.259028,0.268695
136,20.15,0.147542,0.109843,0.108876,0.153986,0.480713,1.412881,0.258384,0.266762
137,20.16,0.148186,0.110165,0.108554,0.15302,0.482001,1.415137,0.259673,0.268373
138,20.17,0.148186,0.109198,0.107265,0.15302,0.480713,1.412237,0.259028,0.268695
139,20.18,0.148186,0.109521,0.108876,0.153664,0.478779,1.411915,0.259028,0.268373
140,29.49,0.14722,0.108232,0.107587,0.154631,0.48039,1.416426,0.25774,0.269017
141,29.5,0.146897,0.108554,0.107909,0.150442,0.481035,1.411915,0.259351,0.268373
142,29.51,0.14722,0.108232,0.107587,0.150442,0.481035,1.410948,0.259351,0.268695
143,29.52,0.147864,0.108232,0.107587,0.15012,0.482001,1.413203,0.259673,0.268695
144,29.53,0.146575,0.108232,0.107587,0.153986,0.48039,1.41417,0.259673,0.268695
145,29.54,0.146897,0.108232,0.107265,0.149153,0.48039,1.416103,0.259995,0.269662
146,29.55,0.146575,0.107587,0.108876,0.150442,0.481035,1.416426,0.259351,0.268695
147,29.56,0.147864,0.109198,0.106298,0.152375,0.480713,1.415137,0.258384,0.268695
148,29.57,0.146575,0.110487,0.108232,0.151409,0.48039,1.411915,0.259673,0.268373
149,29.58,0.14722,0.107265,0.107587,0.149797,0.479101,1.411915,0.259995,0.268373
150,29.59,0.148831,0.108232,0.107587,0.152697,0.482324,1.413848,0.259673,0.266439
151,29.6,0.146575,0.108232,0.107587,0.151409,0.48039,1.414815,0.260317,0.270306
152,29.61,0.148509,0.108232,0.108876,0.151409,0.481035,1.416103,0.259673,0.268373
153,29.62,0.14722,0.108232,0.106943,0.152697,0.481035,1.415459,0.259028,0.269017
154,29.63,0.14722,0.109521,0.108232,0.150442,0.481035,1.411592,0.259351,0.26805
155,29.64,0.146575,0.107587,0.107265,0.150442,0.480713,1.412559,0.259351,0.268373
156,29.65,0.147864,0.108554,0.107587,0.151409,0.481357,1.413203,0.259673,0.266117
157,29.66,0.146575,0.108554,0.109198,0.157531,0.48039,1.414492,0.259351,0.269984
158,29.67,0.14722,0.107587,0.105332,0.142709,0.481035,1.415459,0.259673,0.267728
159,29.68,0.14722,0.108554,0.109843,0.156242,0.48039,1.414815,0.259028,0.269339
160,29.69,0.146897,0.163975,0.341838,0.686286,2.958548,1.411915,0.259995,0.268373
161,29.7,1.698042,1.611688,1.887182,2.13271,2.972403,1.413848,0.260317,0.266762
162,29.71,2.400149,2.195542,2.441392,2.616355,2.976914,1.415137,0.259673,0.268373
163,29.72,2.628922,2.383394,2.609589,2.789707,2.977236,1.412559,0.260639,0.268695
164,29.73,2.703676,2.441392,2.669521,2.852539,2.979814,1.413848,0.260317,0.267084
165,29.74,2.728164,2.465236,2.690465,2.869616,2.978203,1.415781,0.259995,0.268695
166,29.75,2.74073,2.474258,2.690143,2.877994,2.978847,1.413848,0.259995,0.269017
167,29.76,2.745241,2.470714,2.691754,2.884438,2.976914,1.412881,0.259995,0.268373
168,29.77,2.739119,2.472325,2.694331,2.876383,2.978203,1.415459,0.260639,0.269339
169,29.78,2.740408,2.473936,2.687243,2.878316,2.978525,1.41417,0.260317,0.268695
170,29.79,2.742019,2.468458,2.687243,2.880894,2.975625,1.411915,0.260317,0.269017
171,29.8,2.735253,2.468136,2.688209,2.876705,2.977881,1.414492,0.260639,0.270306
172,29.81,2.734286,2.470392,2.678865,2.874127,2.978203,1.416103,0.259351,0.268695
173,29.82,2.736219,2.462336,2.681765,2.877672,2.978525,1.413203,0.259995,0.268373
174,29.83,2.729131,2.465236,2.683376,2.87445,2.978525,1.413848,0.260962,0.269662
175,29.84,2.729453,2.467492,2.677576,2.869616,2.97917,1.416748,0.259351,0.268373
176,29.85,2.732675,2.460081,2.675321,2.873483,2.977559,1.412881,0.260317,0.269017
177,29.86,2.725264,2.461047,2.677898,2.874772,2.978847,1.414492,0.259995,0.269984
178,29.87,2.725908,2.463947,2.671132,2.866394,2.978525,1.415459,0.259351,0.268695
179,29.88,2.728486,2.45557,2.67081,2.870583,2.978847,1.412237,0.260317,0.268373
180,29.89,2.722686,2.45847,2.674032,2.868972,2.978203,1.413848,0.259995,0.268373
181,29.9,2.72172,2.460725,2.672743,2.86285,2.978525,1.415459,0.259673,0.268695
182,29.91,2.725264,2.45267,2.667265,2.866072,2.977881,1.411592,0.260317,0.268695
183,29.92,2.716564,2.455892,2.669843,2.868972,2.978525,1.413526,0.260317,0.268695
184,29.93,2.718175,2.45847,2.669199,2.860594,2.978847,1.416103,0.259673,0.268695
185,29.94,2.721397,2.453314,2.663076,2.86285,2.978525,1.41127,0.261284,0.268373
186,29.95,2.712698,2.452348,2.666299,2.864783,2.979814,1.413203,0.260317,0.267084
187,29.96,2.714953,2.45557,2.668232,2.858661,2.978847,1.415459,0.260639,0.268695
188,29.97,2.71882,2.453637,2.65921,2.861561,2.978525,1.412237,0.259995,0.269017
189,29.98,2.713986,2.450414,2.661143,2.858339,2.980458,1.412559,0.260962,0.266439
190,29.99,2.711731,2.27964,2.260307,2.292207,0.488768,1.414815,0.260317,0.269017
191,30.0,1.289151,0.930203,0.909259,1.089699,0.485868,1.416103,0.258384,0.268695
192,30.01,0.583177,0.396614,0.387592,0.534845,0.48329,1.411592,0.259351,0.268373
193,30.02,0.323149,0.220363,0.215852,0.317027,0.480068,1.411915,0.258706,0.268373
194,30.03,0.227451,0.158819,0.154953,0.229707,0.482646,1.413526,0.259995,0.267084
195,30.04,0.185886,0.134331,0.131431,0.191363,0.481035,1.41417,0.259673,0.269984
196,30.05,0.16913,0.124342,0.120798,0.170097,0.481679,1.414815,0.260317,0.268373
197,30.06,0.160753,0.117898,0.114998,0.165908,0.48039,1.415459,0.258384,0.269017
198,30.07,0.156564,0.116609,0.113065,0.161397,0.481035,1.411915,0.259351,0.268695
199,30.08,0.154308,0.114676,0.11242,0.159142,0.479746,1.41127,0.259673,0.26805
200,30.09,0.152697,0.113709,0.111454,0.157531,0.481679,1.41417,0.259673,0.265795
201,30.1,0.153342,0.112743,0.111454,0.155275,0.480713,1.414492,0.259351,0.269662
202,30.11,0.152697,0.112743,0.113065,0.156564,0.48039,1.415137,0.258384,0.268695
203,30.12,0.151086,0.11242,0.110487,0.154631,0.480713,1.412237,0.259028,0.269017
204,30.13,0.151731,0.111776,0.111454,0.155597,0.479101,1.411915,0.259673,0.268695
205,30.14,0.151731,0.112098,0.110487,0.155275,0.48329,1.413203,0.259351,0.267728
206,30.15,0.150764,0.111776,0.110165,0.156886,0.480713,1.413203,0.259995,0.269662
207,30.16,0.151409,0.11242,0.110809,0.153986,0.481679,1.415459,0.260962,0.26805
208,30.17,0.150442,0.113065,0.109198,0.155275,0.480068,1.416103,0.258062,0.269017
209,30.18,0.150764,0.112743,0.109198,0.154308,0.481679,1.412559,0.259028,0.268695
210,39.49,0.150442,0.110809,0.109198,0.152375,0.481679,1.412559,0.264506,0.268373
211,39.5,0.150442,0.110487,0.109198,0.153342,0.482646,1.413203,0.264828,0.267084
212,39.51,0.148186,0.111132,0.110165,0.152053,0.480068,1.414492,0.265473,0.269662
213,39.52,0.149475,0.111454,0.110487,0.152697,0.481035,1.416103,0.264184,0.268695
214,39.53,0.15012,0.110487,0.108554,0.152053,0.481679,1.41127,0.264828,0.269339
215,39.54,0.15012,0.110165,0.109521,0.152697,0.480713,1.411915,0.263862,0.268373
216,39.55,0.149797,0.110487,0.109198,0.153342,0.48039,1.413526,0.265473,0.269017
217,39.56,0.149153,0.110165,0.109198,0.152697,0.481357,1.414492,0.265795,0.268695
218,39.57,0.149475,0.110165,0.108554,0.15302,0.481357,1.415781,0.263862,0.268695
219,39.58,0.15012,0.110809,0.108232,0.152375,0.480713,1.411592,0.26515,0.269017
220,39.59,0.15012,0.110165,0.109198,0.154631,0.479424,1.412881,0.264506,0.269017
221,39.6,0.150442,0.111132,0.108876,0.153342,0.481679,1.414492,0.264828,0.266439
222,39.61,0.148509,0.110165,0.109198,0.152053,0.48039,1.414815,0.266117,0.268695
223,39.62,0.149797,0.110165,0.108876,0.153986,0.481679,1.415459,0.263539,0.269017
224,39.63,0.148831,0.112098,0.109521,0.153664,0.480713,1.411915,0.265473,0.268695
225,39.64,0.150442,0.110165,0.109198,0.152697,0.482324,1.413848,0.264184,0.266439
226,39.65,0.149153,0.109843,0.108876,0.153342,0.481035,1.41417,0.265473,0.269017
227,39.66,0.149153,0.110809,0.109521,0.153664,0.479746,1.416748,0.263217,0.269339
228,39.67,0.150442,0.111776,0.108876,0.153986,0.480068,1.411592,0.26515,0.269017
229,39.68,0.15012,0.109521,0.109843,0.152697,0.481679,1.411915,0.264184,0.265473
230,39.69,0.149153,0.109521,0.261928,0.585432,2.956292,1.417714,0.265795,0.268373
231,39.7,1.646165,1.570122,1.842716,2.0934,2.97337,1.411915,0.265795,0.268695
232,39.71,2.39306,2.191031,2.435915,2.613778,2.97627,1.413848,0.264828,0.269017
233,39.72,2.633433,2.393382,2.616355,2.79454,2.978203,1.411915,0.26515,0.269017
234,39.73,2.717853,2.454925,2.679509,2.863494,2.979492,1.412881,0.264828,0.267728
235,39.74,2.739441,2.479092,2.703353,2.881538,2.97917,1.415781,0.266117,0.26805
236,39.75,2.752975,2.483603,2.702709,2.89346,2.978203,1.412559,0.26515,0.268695
237,39.76,2.748141,2.484247,2.708187,2.89926,2.978847,1.413203,0.266117,0.268373
238,39.77,2.752008,2.488436,2.702709,2.890883,2.97917,1.415459,0.264828,0.269984
239,39.78,2.755552,2.482314,2.701098,2.894105,2.976592,1.411915,0.265795,0.268695
240,39.79,2.748141,2.483925,2.70432,2.886694,2.977881,1.414815,0.265795,0.268695
241,39.8,2.74943,2.485858,2.697553,2.888627,2.978847,1.412237,0.264506,0.269017
242,39.81,2.750719,2.479736,2.697553,2.891205,2.979814,1.412881,0.265795,0.26805
243,39.82,2.743308,2.480058,2.700131,2.884438,2.978525,1.414815,0.266117,0.26805
244,39.83,2.745564,2.481991,2.69272,2.886049,2.977881,1.411915,0.265473,0.269017
245,39.84,2.747175,2.475225,2.693042,2.88766,2.979814,1.412559,0.265473,0.267406
246,39.85,2.739119,2.47748,2.695298,2.879605,2.97917,1.414492,0.266117,0.26805
247,39.86,2.742341,2.479092,2.687887,2.882183,2.979492,1.411915,0.266439,0.268695
248,39.87,2.732997,2.471358,2.689176,2.884761,2.978847,1.412559,0.266439,0.267728
249,39.88,2.735897,2.475869,2.686276,2.87735,2.97917,1.415781,0.264184,0.268373
250,39.89,2.738797,2.467492,2.683376,2.879283,2.978525,1.411915,0.265473,0.268695
251,39.9,2.733319,2.470714,2.688209,2.872839,2.978847,1.414492,0.26515,0.268695
252,39.91,2.735897,2.474258,2.680476,2.876705,2.978203,1.412237,0.266439,0.269017
253,39.92,2.735253,2.465881,2.682732,2.878316,2.979814,1.413203,0.265473,0.267084
254,39.93,2.730419,2.469747,2.68402,2.870583,2.978525,1.416103,0.265473,0.269017
255,39.94,2.733964,2.462336,2.677576,2.875094,2.978847,1.412237,0.265795,0.26805
256,39.95,2.727197,2.464914,2.680476,2.866716,2.977881,1.41417,0.265795,0.269662
257,39.96,2.728808,2.466847,2.67371,2.868972,2.978203,1.413526,0.264828,0.269339
258,39.97,2.731386,2.462014,2.675321,2.872516,2.97917,1.412559,0.266117,0.269339
259,39.98,2.723331,2.463303,2.677576,2.86575,2.978525,1.414815,0.267084,0.268695
260,39.99,2.726875,2.33055,2.30574,2.336028,0.489735,1.409981,0.264506,0.26805
261,40.0,1.323305,0.952436,0.941158,1.124821,0.484901,1.412881,0.264506,0.269017
262,40.01,0.597354,0.406281,0.399514,0.546444,0.482968,1.412881,0.264506,0.268695
263,40.02,0.330882,0.227129,0.221974,0.324116,0.482646,1.414815,0.265795,0.268695
264,40.03,0.230029,0.162686,0.159464,0.234218,0.482001,1.416103,0.263862,0.269662
265,40.04,0.190397,0.137231,0.133364,0.19523,0.482001,1.412559,0.264506,0.268695
266,40.05,0.171386,0.124665,0.12402,0.176864,0.480068,1.411915,0.264184,0.269339
267,40.06,0.163653,0.119831,0.117576,0.16913,0.482001,1.412881,0.264828,0.266117
268,40.07,0.158497,0.117576,0.115965,0.164619,0.480713,1.415137,0.264828,0.269662
269,40.08,0.156242,0.116287,0.115643,0.161075,0.481357,1.414492,0.26515,0.268373
270,40.09,0.15592,0.11532,0.112743,0.160108,0.481357,1.41127,0.26515,0.268695
271,40.1,0.153664,0.113387,0.113709,0.159464,0.48039,1.411915,0.264506,0.269017
272,40.11,0.154631,0.114032,0.113387,0.159464,0.481357,1.413848,0.264506,0.266762
273,40.12,0.153342,0.114676,0.112098,0.155597,0.481357,1.414815,0.265473,0.269339
274,40.13,0.153986,0.114354,0.114354,0.157208,0.481035,1.415137,0.264828,0.269017
275,40.14,0.15302,0.113065,0.111454,0.158819,0.480713,1.412559,0.264828,0.268373
276,40.15,0.153664,0.113709,0.112743,0.157531,0.480068,1.411915,0.264828,0.268695
277,40.16,0.153986,0.113709,0.11242,0.156886,0.482968,1.413203,0.264506,0.266439
278,40.17,0.152697,0.113065,0.11242,0.158175,0.481679,1.414815,0.264506,0.269984
279,40.18,0.15302,0.113065,0.113709,0.157208,0.481035,1.414815,0.264828,0.268695
280,49.49,0.152053,0.111776,0.111454,0.155275,0.479746,1.411592,0.267084,0.268373
281,49.5,0.15302,0.11242,0.111132,0.15592,0.482001,1.412881,0.26805,0.265795
282,49.51,0.151409,0.112098,0.111776,0.154631,0.480068,1.414492,0.267406,0.269339
283,49.52,0.151731,0.111776,0.11242,0.154631,0.480713,1.414815,0.266439,0.268695
284,49.53,0.152697,0.112098,0.110487,0.155597,0.481035,1.41127,0.267728,0.268373
285,49.54,0.152375,0.111776,0.111132,0.156242,0.477813,1.412559,0.267728,0.268695
286,49.55,0.152375,0.112098,0.111454,0.154953,0.481679,1.413526,0.267084,0.267406
287,49.56,0.151731,0.111776,0.110487,0.154308,0.481035,1.41417,0.26805,0.268373
288,49.57,0.152053,0.112098,0.111454,0.156564,0.479746,1.415781,0.266439,0.268695
289,49.58,0.15302,0.11242,0.111132,0.155275,0.481035,1.411592,0.267084,0.269017
290,49.59,0.152053,0.111776,0.111454,0.154953,0.482968,1.412881,0.267406,0.269017
291,49.6,0.150442,0.111776,0.111132,0.156242,0.479746,1.414492,0.267084,0.269984
292,49.61,0.152053,0.111454,0.113387,0.15592,0.481035,1.41707,0.265795,0.268373
293,49.62,0.152053,0.112743,0.111132,0.155597,0.482001,1.412237,0.267406,0.268373
294,49.63,0.152053,0.111776,0.112098,0.15592,0.481679,1.412559,0.266762,0.269339
295,49.64,0.152375,0.111776,0.110809,0.157531,0.479746,1.414492,0.267728,0.269984
296,49.65,0.152375,0.113065,0.113065,0.155275,0.481679,1.415459,0.265795,0.268373
297,49.66,0.152375,0.11242,0.111776,0.155275,0.480713,1.411915,0.267406,0.268373
298,49.67,0.151409,0.111776,0.11242,0.155597,0.48039,1.412559,0.266762,0.269662
299,49.68,0.151731,0.112098,0.110809,0.156886,0.48039,1.41417,0.267084,0.269339
300,49.69,0.152053,0.205218,0.398548,0.756529,2.95887,1.415781,0.267084,0.268373
