,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
30,0.105654,0.105654,0.105654,0.105654,0.105332,0.105976,0.105976,0.105654,0.105976,0.105654,0.105332,0.105332,0.104687,0.105654,0.105654,0.105654,0.10501,0.105332,0.105976,0.10501,0.768129,1.896849,2.265141,2.388871,2.433337,2.448481,2.445903,2.448159,2.449448,2.443003,2.441392,2.444292,2.438815,2.436237,2.437204,2.437848,2.437204,2.430437,2.430437,2.431726,2.427215,2.424315,2.425604,2.427215,2.420126,2.420126,2.421737,2.420771,2.415615,2.414971,1.897815,0.750084,0.332493,0.195874,0.145931,0.125954,0.115965,0.11242,0.109843,0.109198,0.108876,0.107909,0.108232,0.107587,0.106943,0.107909,0.107587,0.106943,0.106621,0.106298,50
31,0.10501,0.105332,0.105976,0.105654,0.105654,0.105332,0.105976,0.105332,0.106298,0.104365,0.107587,0.105976,0.10501,0.105976,0.105976,0.10501,0.105976,0.105332,0.105976,0.105332,0.470724,1.770218,2.227119,2.379527,2.423671,2.44107,2.450414,2.453637,2.44687,2.448159,2.448481,2.442359,2.442681,2.444615,2.443648,2.437526,2.440426,2.440748,2.434626,2.434304,2.436559,2.428504,2.430115,2.431726,2.433015,2.427215,2.427215,2.428826,2.428826,2.422704,1.956458,0.776828,0.341516,0.200385,0.147864,0.127887,0.11822,0.114354,0.112098,0.110165,0.110487,0.109521,0.109843,0.108554,0.108876,0.108554,0.108876,0.107587,0.108232,0.108232,50
32,0.106943,0.106943,0.106943,0.107265,0.108554,0.106621,0.107587,0.106298,0.106298,0.107265,0.106621,0.107265,0.106621,0.106621,0.107587,0.106943,0.107909,0.107265,0.106298,0.106298,0.457513,1.773762,2.23743,2.381138,2.434304,2.450414,2.457503,2.460081,2.454925,2.453959,2.452025,2.453637,2.452992,2.452992,2.445259,2.445259,2.444937,2.445581,2.446548,2.444615,2.439781,2.437848,2.442037,2.439459,2.433659,2.432693,2.433659,2.434626,2.43527,2.428504,2.107577,0.843527,0.365359,0.209085,0.152375,0.12982,0.120154,0.114354,0.112743,0.111132,0.111132,0.110165,0.110487,0.109521,0.110487,0.110165,0.108876,0.108554,0.108876,0.109198,50
33,0.108876,0.106943,0.108554,0.108554,0.107265,0.108554,0.108876,0.107587,0.108232,0.106943,0.107909,0.107909,0.107587,0.107587,0.108554,0.108232,0.108232,0.107909,0.107909,0.107909,0.24904,1.663243,2.202631,2.380816,2.440426,2.454281,2.460081,2.46427,2.455892,2.456859,2.458792,2.460403,2.451381,2.453314,2.454925,2.447514,2.448159,2.448803,2.441715,2.443003,2.444292,2.438492,2.437526,2.439137,2.440426,2.433981,2.433981,2.43527,2.428826,2.428504,2.070845,0.827094,0.359882,0.20683,0.152375,0.129498,0.119509,0.114676,0.11242,0.112098,0.110165,0.109843,0.109521,0.110165,0.109843,0.110165,0.109521,0.108554,0.108554,0.109198,50
34,0.107909,0.107909,0.108232,0.107909,0.107587,0.107909,0.107265,0.107265,0.107909,0.107587,0.107587,0.107909,0.107265,0.107587,0.107587,0.107909,0.106298,0.107587,0.105654,0.107587,0.263217,1.671942,2.207142,2.383071,2.434626,2.454925,2.462981,2.466847,2.460403,2.461047,2.463303,2.456214,2.455248,2.457503,2.454603,2.449126,2.450414,2.452025,2.445903,2.444937,2.447192,2.442681,2.440103,2.442037,2.443003,2.436559,2.436559,2.439459,2.431404,2.431404,2.433015,1.005923,0.418847,0.226162,0.159142,0.134009,0.121442,0.116931,0.113709,0.112098,0.111132,0.111776,0.110809,0.110487,0.110487,0.109843,0.109521,0.108876,0.110165,0.108876,50
35,0.107265,0.107587,0.107587,0.108554,0.107265,0.107909,0.108232,0.107587,0.108876,0.108232,0.106943,0.108232,0.107909,0.107587,0.108876,0.107909,0.108876,0.109198,0.106943,0.108554,0.108554,1.503102,2.152043,2.36245,2.434626,2.46137,2.461692,2.464914,2.466847,2.46137,2.459436,2.460081,2.460081,2.451703,2.451703,2.453314,2.454603,2.446548,2.447837,2.448803,2.440426,2.440103,2.442681,2.443003,2.436881,2.435592,2.438492,2.435915,2.430759,2.431081,2.43237,1.177986,0.47749,0.24614,0.166875,0.136264,0.122087,0.116931,0.113709,0.110809,0.111132,0.110809,0.109198,0.110487,0.110487,0.110165,0.109198,0.108876,0.108554,0.108876,50
36,0.106943,0.108232,0.106943,0.107265,0.107587,0.106621,0.107909,0.107909,0.107587,0.106943,0.106943,0.107909,0.107587,0.107909,0.107265,0.108232,0.107587,0.107587,0.108554,0.108232,0.107587,1.459925,2.143343,2.356328,2.430115,2.457503,2.459759,2.462014,2.465559,2.460081,2.459759,2.462014,2.456536,2.457181,2.457825,2.450737,2.453959,2.446548,2.446226,2.448481,2.446548,2.442681,2.445903,2.438815,2.440426,2.442359,2.434626,2.43527,2.439137,2.431726,2.432048,1.320083,0.527112,0.26515,0.172675,0.13852,0.12402,0.117576,0.114354,0.112098,0.113065,0.111132,0.111454,0.110487,0.110487,0.110809,0.109843,0.109843,0.109843,0.110487,50
37,0.108554,0.109198,0.107265,0.107909,0.108232,0.108876,0.108876,0.109198,0.107587,0.107909,0.108232,0.107587,0.108232,0.107909,0.109198,0.107909,0.108232,0.108554,0.108554,0.108876,0.109198,1.293339,2.088889,2.346017,2.423348,2.453959,2.465881,2.460725,2.462336,2.463947,2.464592,2.457825,2.458148,2.45847,2.451381,2.450737,2.452348,2.45267,2.446226,2.444937,2.446226,2.437526,2.439137,2.44107,2.442359,2.435592,2.436237,2.437204,2.431081,2.430437,2.432048,1.456058,0.575766,0.278039,0.178475,0.139809,0.124665,0.117898,0.114354,0.11242,0.109843,0.111132,0.108876,0.109521,0.109521,0.109198,0.110165,0.109521,0.109198,0.109198,50
38,0.107587,0.107587,0.107265,0.107265,0.106621,0.107265,0.107587,0.107909,0.107909,0.108232,0.107909,0.106943,0.107587,0.107587,0.106943,0.108554,0.107909,0.108232,0.108232,0.108232,0.107265,1.096788,2.020579,2.319917,2.419804,2.448159,2.458792,2.461692,2.463947,2.464592,2.457825,2.456214,2.457503,2.459114,2.454281,2.450737,2.451703,2.452348,2.449126,2.444937,2.446226,2.448159,2.440748,2.440103,2.442037,2.443003,2.441715,2.436237,2.43527,2.436559,2.437848,1.653576,0.654064,0.303494,0.187497,0.14432,0.12692,0.117254,0.114354,0.112743,0.112743,0.111132,0.111776,0.110165,0.110809,0.110487,0.110487,0.110809,0.111132,0.110487,50
39,0.109198,0.108876,0.107909,0.109198,0.107909,0.107265,0.108232,0.108232,0.108232,0.108232,0.108876,0.108232,0.108876,0.107587,0.108554,0.108554,0.108876,0.108554,0.108554,0.107265,0.108554,1.232441,2.072134,2.341506,2.424959,2.455248,2.468136,2.463947,2.465236,2.466525,2.468136,2.459114,2.460403,2.462336,2.462336,2.455248,2.454603,2.456536,2.457503,2.450737,2.451059,2.452025,2.452992,2.446226,2.447514,2.448481,2.440748,2.440103,2.442359,2.442681,2.443326,1.636821,0.649231,0.303494,0.188463,0.144964,0.127242,0.119187,0.114676,0.113387,0.111454,0.111776,0.111454,0.111132,0.111132,0.110809,0.111132,0.109843,0.110165,0.110809,50
